id	Non-malignant	Non-malignant	Claudin-low	Non-malignant	Claudin-low	Non-malignant	Claudin-low	Claudin-low	Claudin-low	Non-malignant	Claudin-low
ENSG00000265752.2	0.737164066	0.636576829	0	0.845868268	0	1.150572028	0	0.058268908	0	1.247032294	0
ENSG00000150867.12	1.972691172	1.60341984	2.957511061	2.021547563	2.979094632	2.590017134	3.569814347	3.21647294	2.719319793	2.013568798	2.636912173
ENSG00000213967.9	0	0	1.305626458	0.576613364	0.536493371	0.371563556	1.574846468	1.690095815	2.31944221	0	1.8017098
ENSG00000139173.8	1.327075001	1.706564623	0.076961041	1.486139696	0.405465108	0.806475866	0.207014169	0	0.329303747	0.951657876	0.029558802
ENSG00000127507.16	1.983756292	2.579458967	0	1.644805056	0.067658648	3.464797963	0.058268908	0	0.378436436	2.280339484	0.262364264
ENSG00000184900.14	4.288402533	4.110709916	4.945847853	4.170070273	5.017743306	4.529799879	4.494685453	4.946985267	4.751864565	3.896096855	4.765672083
ENSG00000184840.10	5.261653382	5.259680483	5.497250189	5.127113775	5.400648298	5.287357526	5.333250053	5.670466958	5.457242346	5.128299804	5.507321425
ENSG00000226887.6	1.202972304	3.016024977	0.936093359	2.766947842	0	2.16676537	0.277631737	0.019802627	0.559615788	2.124653885	0.067658648
ENSG00000164587.10	7.417009669	7.917583712	7.359970376	7.663492208	7.228918065	7.717934102	6.755943528	7.230758645	7.210884921	7.820025941	7.219048892
ENSG00000197355.9	1.793424749	0.570979547	3.045474365	0.879626748	2.348514025	1.141033005	2.005525859	3.221272949	1.644805056	0.867100488	2.768831673
ENSG00000125746.13	3.869950229	4.364244465	3.607126952	4.085135623	3.121924299	4.971617227	3.459151775	2.339880878	2.423917378	4.389002248	3.338257582
ENSG00000112378.11	3.942358205	6.086001701	2.4765384	5.264139915	3.368329778	4.694370831	2.766319109	0.559615788	2.475697711	5.28386341	3.570095918
ENSG00000174292.11	2.52332576	2.714032273	1.553925203	2.221375038	1.574846468	2.349468679	1.115141591	0.662687973	1.470175845	2.431857429	0.104360015
ENSG00000038382.16	3.425889994	2.720637317	4.094844437	3.216873822	3.605226069	3.304686481	4.076689627	3.864931398	3.694861526	3.098740024	4.575741375
ENSG00000108797.10	1.25846099	0.231111721	2.420368129	0.920282753	2.379546134	1.637053079	1.526056303	2.571084346	2.492378665	0.928219303	2.796671393
ENSG00000229953.1	2.463001814	1.896119485	0.165514438	0.993251773	0.78845736	2.101692151	0	0	0	2.652537491	0.631271777
ENSG00000164050.11	4.351309662	4.642273274	0.924258902	4.632201525	0.828551818	2.888703701	2.219203484	2.546315278	1.768149604	3.175968324	2.056684555
ENSG00000164949.6	0.609765572	0.122217633	5.164671682	0	2.717340248	0.770108222	2.991724252	1.667706821	2.77570885	0.920282753	3.243373296
ENSG00000134259.3	0.131028262	0	1.581038438	0	1.553925203	0	2.318458442	3.700066644	1.882513832	0	3.529004086
ENSG00000103490.13	4.516666787	2.645465326	0.371563556	2.05796251	0	3.514526067	1.967112357	0	0.246860078	4.686473637	0.165514438
ENSG00000169919.15	3.530762586	3.652993176	4.270955399	3.844814256	4.457365991	3.69162568	3.942746178	4.158883083	3.87245023	3.634159242	4.165113633
ENSG00000188100.8	2.636196097	2.444952334	0	1.667706821	0	3.66047998	0	0	0	3.575990672	0
ENSG00000142765.16	3.616846251	4.817293234	0.553885113	3.197856458	1.187843422	2.88368277	0.774727168	0.636576829	1.075002423	2.689207113	0.993251773
ENSG00000112941.11	2.870169051	2.740840024	3.0194488	2.996731774	3.129388658	2.673458756	3.425239376	3.198673118	3.395849775	2.922085733	3.181796817
ENSG00000174501.13	1.111857515	0.875468737	1.944480556	0.524728529	1.348073148	1.249901736	1.865629318	1.477048724	2.437115986	0.741937345	1.733423892
ENSG00000169504.13	2.811809435	3.466048354	4.187531277	3.365915568	3.502248626	3.258481079	3.982854186	4.458177162	4.65233999	3.435598808	4.509649984
ENSG00000182165.16	3.815732345	4.642465971	2.653241965	3.569532696	1.805004696	2.667228207	1.686398954	1.17557333	2.558002205	3.891616196	1.043804052
ENSG00000115129.12	4.739089004	5.183074851	3.341447377	4.323602715	3.465110707	5.641339534	2.219203484	2.589266665	0.741937345	4.094344562	3.003700443
ENSG00000100321.13	1.211940974	0.39877612	2.540025949	0.019802627	2.354228326	1.644805056	2.462149663	3.083743151	2.966303463	1.5518088	4.505791742
ENSG00000184916.7	4.667393529	4.989071116	2.215937286	4.038126882	0.636576829	2.287471455	1.976854953	1.566530411	1.319085611	4.024815833	0.058268908
ENSG00000172007.5	0.672944473	0.924258902	1.393766376	0.783901544	0.951657876	0.966983846	1.266947603	1.470175845	1.601405741	0.727548607	1.202972304
ENSG00000108219.13	4.050392675	4.18235544	3.187178738	3.767228421	3.496204485	4.396176058	2.516082267	2.936512914	1.752672081	4.322143925	2.91939104
ENSG00000054277.11	2.943912525	3.080073422	1.425515074	3.770920164	1.853168097	3.457262606	1.521698998	1.935859813	1.829376333	2.465553921	1.8017098
ENSG00000272843.1	0	0.350656872	0.463734016	0	1.068153081	0	0.631271777	0.482426149	0.867100488	0.329303747	0.636576829
ENSG00000176658.15	3.198673118	2.615934912	0.31481074	3.225652809	2.796671393	3.200304439	0.122217633	0.058268908	0.615185639	3.299902664	0.392042088
ENSG00000196081.8	0.19062036	0.412109651	1.300191662	0.951657876	0.832909123	0.647103242	1.925707442	1.539015448	2.152924318	0.518793793	1.750937475
ENSG00000178826.9	3.75490125	3.642049867	0.350656872	2.72850621	0.819779831	2.847812143	0.431782416	0.122217633	0.615185639	1.665818246	0.198850859
ENSG00000123106.9	2.164471791	2.070653036	2.966303463	1.830980182	2.637627737	2.098017927	2.578700529	2.378619779	2.796061078	1.497388409	2.475697711
ENSG00000140993.9	0.157003749	0.336472237	1.205970807	0.207014169	1.105256831	1.061256502	2.102913898	1.442201993	1.766441661	0.463734016	1.128171091
ENSG00000235501.4	0.329303747	0.173953307	1.763017	0.173953307	1.068153081	0.392042088	1.297463147	1.311031877	1.181727195	0	0.438254931
ENSG00000184792.14	4.467516021	3.154443965	1.717395054	4.092175545	0.982078472	4.948476162	0.996948635	1.085189268	1.437462648	2.776331709	1.121677562
ENSG00000268093.1	0.350656872	0.223143551	0.636576829	0	0.512823626	0	0.615185639	0.31481074	0.451075619	0	0.792992516
ENSG00000120162.9	1.86252854	2.781300663	0.019802627	1.736951233	0.270027137	1.217875709	0.076961041	0.09531018	0.048790164	1.896119485	0.165514438
ENSG00000196878.11	5.486579576	5.650100364	2.77570885	6.310499927	5.068212139	6.776005156	1.736951233	1.252762968	3.110845081	5.763308454	3.763058852
ENSG00000230439.2	3.04927304	1.704748092	0.512823626	3.650138626	1.722766598	2.661657162	0.802001585	0.21511138	0.198850859	4.177612831	0.113328685
ENSG00000239884.3	1.780024213	1.456286733	0	1.378766095	0.779324877	1.947337701	0.741937345	0.916290732	1.095273387	1.701105101	1.085189268
ENSG00000112531.15	2.862200881	3.305420426	4.467171688	3.60386608	4.179451349	3.428812549	4.108740443	4.6025668	3.901770629	3.312001803	3.602504238
ENSG00000197937.11	0.350656872	0	0.683096845	0.207014169	1.01884732	0.329303747	1.981001469	2.054123734	2.289499853	0	1.72455072
ENSG00000012660.12	3.415100287	3.793914917	4.458177162	3.658677945	3.890595058	3.624074231	4.291554732	4.288814253	4.255754544	3.907211448	4.005148983
ENSG00000170006.10	1.994700313	1.669591835	0.009950331	1.667706821	1.217875709	1.785070481	1.435084525	0.139761942	0.173953307	2.306577114	0.412109651
ENSG00000122882.9	2.918311127	2.545531272	3.190887788	2.768831673	3.367640598	2.465553921	3.319263999	3.283164315	2.840247371	2.556451817	2.999724295
ENSG00000180287.15	1.519513205	2.944438979	0	1.526056303	0.587786665	1.981001469	0	0	0.182321557	1.492904096	0
ENSG00000172262.10	2.713369363	2.304583096	2.775085602	2.680336363	3.279406325	2.711377991	3.245322995	3.295836866	3.353057006	2.150598736	3.196221134
ENSG00000174446.11	2.16676537	2.163323026	3.780774719	1.891604804	3.123685638	2.409644165	3.079613758	3.005187432	3.432696049	2.445819261	2.48823444
ENSG00000117602.10	2.439734931	2.215937286	1.488399584	2.084429083	2.042518188	2.256541154	1.153731588	0.951657876	1.345472367	1.950186706	1.368639426
ENSG00000205659.9	1.474763009	0.824175443	2.155244505	1.435084525	1.701105101	1.111857515	2.520917087	1.768149604	1.924248652	1.217875709	1.743968805
ENSG00000197249.11	3.353756307	1.70837786	0	2.123458427	0.819779831	3.72231423	0.570979547	0.576613364	0.891998039	2.746629683	0
ENSG00000198142.4	2.401525041	2.485739636	1.483874689	2.373043557	1.996059933	2.232162629	1.752672081	1.381281819	0.631271777	3.134624272	1.541159072
ENSG00000164176.11	0	0.076961041	1.033184483	0	3.563032744	0.19062036	3.731220295	2.35612586	4.593502381	0	2.871868286
ENSG00000117174.9	2.239645293	1.720979287	3.128951117	2.375835555	3.691376334	1.85629799	4.704200709	2.956991445	3.378610883	1.940179474	2.954910279
ENSG00000132334.15	2.904712875	2.080690761	1.81319475	3.180134997	1.693779061	3.222070716	1.337629189	1.776645831	2.249184316	3.183041372	0.672944473
ENSG00000170264.11	0.625938431	0.683096845	0.887891257	0.698134722	1.297463147	0.824175443	1.791759469	1.193922468	1.609437912	0.463734016	1.291983682
ENSG00000118898.14	3.592919063	4.378269586	3.228826156	2.889260029	0.048790164	3.034472102	0.732367894	0.039220713	0.457424847	3.190064743	0.625938431
ENSG00000061938.15	3.958715733	4.040592106	3.17847041	3.369706715	2.174751721	3.862622655	2.387844937	2.584751985	1.976854953	3.489513463	3.291382516
ENSG00000176092.12	2.48823444	3.042615859	0.254642218	1.172482137	0.688134639	2.454447442	0.182321557	0.405465108	0.104360015	2.548663616	0.262364264
ENSG00000099381.15	2.391511302	2.000127735	3.255014871	2.265921109	2.691920819	2.225704049	2.823757009	2.66792241	2.690564887	2.395164274	2.590017134
ENSG00000153956.14	0	0	1.316408234	0	1.064710737	0	1.358409158	0.223143551	1.16315081	0	1.530394705
ENSG00000272398.4	4.046728708	6.284283404	0.693147181	2.987195943	0.806475866	5.446564943	1.249901736	2.0255132	1.134622726	5.159170235	1.150572028
ENSG00000143382.12	2.333114298	3.937300813	0.802001585	1.806648082	0.343589704	3.224460203	1.064710737	0.207014169	0.444685821	2.840831312	0.536493371
ENSG00000142910.14	5.77256199	5.448933235	0.378436436	4.288402533	4.556819925	4.555349491	1.40854497	0.21511138	1.472472057	4.77474417	0.165514438
ENSG00000013588.5	5.710791189	5.442634137	3.675287501	4.529907701	4.023922098	6.356298615	3.042615859	2.405141681	0.470003629	4.810638446	2.463001814
ENSG00000182973.17	2.561095788	1.925707442	2.49732917	2.409644165	2.732417558	2.155244505	3.093312602	3.009635179	3.102342009	2.16676537	2.853015971
ENSG00000102974.13	2.748552144	2.182674796	3.016024977	2.803360381	3.563032744	2.559550193	3.261935314	3.208421367	3.536019607	2.656756907	2.913437031
ENSG00000169469.8	3.214064268	7.253923217	0.21511138	4.770006428	0	4.686104803	0	0.113328685	0.139761942	6.890944771	0
ENSG00000183431.10	3.873282177	3.154017253	4.064915752	3.689129423	4.15575319	3.628598523	4.706733501	4.425684604	4.202152082	3.450304956	4.013495974
ENSG00000155252.13	3.383033411	3.411477691	2.102913898	2.716018371	2.832624936	3.068982735	1.928618652	2.640484882	2.262804223	3.175968324	1.800058272
ENSG00000138771.13	2.385086315	2.23644529	0.277631737	2.032087845	1.702928256	2.296567021	1.30833282	0.385262401	1.137833002	1.665818246	0.978326123
ENSG00000124839.11	2.678278043	2.123458427	0	1.905088155	1.229640551	2.111424588	0.173953307	0	0.463734016	0.959350221	0.488580015
ENSG00000109099.12	1.572773928	2.789937361	3.834925955	1.286474026	4.240895005	2.71866038	2.85474458	4.038303171	3.595118074	1.637053079	3.941775964
ENSG00000135373.11	2.883123329	4.212275735	0	1.947337701	0	4.05681575	0.048790164	0	0.207014169	2.492378665	0.104360015
ENSG00000203724.9	2.887590115	2.692598097	1.832581464	2.632608006	2.371177884	2.71866038	2.059238834	2.471483629	1.95160817	2.795450391	2.386926241
ENSG00000128165.8	0.530628251	0.329303747	2.397895273	0.21511138	0.806475866	0.292669614	2.010894999	1.101940079	2.02287119	0.2390169	1.78339122
ENSG00000167644.10	6.387283278	5.881956554	0.336472237	5.91071534	5.659969902	6.195506825	0	0	0.207014169	6.717091018	0.802001585
ENSG00000196867.6	0	0	0.810930216	0	1.08180517	0	1.465567542	1.693779061	0.88376754	0	0.444685821
ENSG00000131381.11	2.142416341	1.89009537	2.385086315	2.105352923	2.109000344	1.83736998	2.685804592	2.341805806	2.559550193	1.790091412	2.363680192
ENSG00000198315.9	1.348073148	1.677096561	2.287471455	1.483874689	1.935859813	1.105256831	2.514465452	1.845300236	2.337952237	0.875468737	1.733423892
ENSG00000275234.1	1.043804052	2.158714723	0	1.269760545	0	1.181727195	0.09531018	0	0	1.118414916	0.364643114
ENSG00000112186.10	1.266947603	1.474763009	2.051556338	1.625311262	2.776331709	1.646733697	2.87356464	3.624874124	2.386926241	0.262364264	2.548663616
ENSG00000156639.10	3.256556892	3.699819394	4.647271362	3.632838063	4.493456196	3.807106835	4.014399072	4.34094419	3.939638172	3.409165551	3.956996371
ENSG00000071794.14	1.993338843	1.418277407	2.712042222	1.766441661	3.412137322	2.085672091	4.600860914	3.101892469	3.952012654	2.171336806	2.783157674
ENSG00000036549.11	2.60046499	2.474014209	3.173041289	2.421256623	3.229222117	2.54709867	3.178886817	3.156148995	2.719319793	2.346601978	2.661657162
ENSG00000149328.13	2.901970894	1.166270937	0.940007258	2.446685437	0.067658648	1.822935087	0.524728529	0	1.264126727	2.109000344	0.009950331
ENSG00000137404.13	3.323596136	3.080532875	3.757005283	3.111290614	3.449987546	3.075467242	3.437207819	3.325395668	3.951436008	2.904712875	3.714303506
ENSG00000168143.8	1.181727195	1.912501087	0	1.818076778	0	1.2753628	0.086177696	0.641853886	0.350656872	0.760805829	0.019802627
ENSG00000145833.14	3.571221411	3.224460203	3.491342732	3.690877457	4.224787858	3.222867846	4.305685401	4.074141855	4.050044303	3.354804342	4.128745989
ENSG00000128271.18	0.39877612	0.148420005	1.437462648	0.262364264	0.631271777	0.559615788	2.611539301	2.252343877	1.656321498	0	2.032087845
ENSG00000139636.14	3.206803244	3.688879454	2.859339649	2.932259851	2.383242996	3.143289838	2.710048204	2.145931283	2.507157259	3.057297629	2.23644529
ENSG00000148019.11	1.987874348	1.401182974	2.323367632	2.122261539	2.636912173	1.667706821	2.943385793	2.407845604	2.686486023	1.327075001	2.39059597
ENSG00000186831.10	1.446918983	1.599387577	0	1.637053079	0	0.615185639	0	0	0	1.776645831	0
ENSG00000103150.5	1.078409581	0.970778917	0.940007258	1.17557333	0.955511445	1.134622726	0.570979547	0.712949808	0.647103242	1.078409581	0.620576488
ENSG00000089335.19	1.289232648	0.231111721	2.138889	0.182321557	1.819698838	1.432700734	3.030616675	2.093097868	3.141130476	0.985816795	1.796747011
ENSG00000273047.1	1.909542505	1.673351238	0	1.902107526	0	2.179286877	0	1.69744879	0.678033543	1.834180185	0
ENSG00000257084.1	3.16463081	3.9355442	0	1.510721939	0	2.51041194	0	0	0	2.537657215	0
ENSG00000153187.15	4.675349021	4.312542571	5.380173813	4.964870549	5.185372608	4.369700985	5.610935924	5.089508087	5.422700794	4.754193457	5.026508643
ENSG00000205189.10	0.58221562	0.593326845	1.848454813	1.141033005	1.534714366	0.231111721	2.684440335	1.297463147	2.131796772	0.625938431	1.241268589
ENSG00000197043.12	1.187843422	1.363537374	4.376511454	1.350667183	4.527640983	1.340250423	4.089164502	4.32558855	2.968874819	3.507657293	4.765416535
ENSG00000163624.5	2.3580198	2.841998174	0.148420005	2.264883226	0.431782416	1.605429891	0.500775288	0.104360015	1.508511994	1.214912744	0.131028262
ENSG00000135127.10	1.998773639	2.498151877	0.104360015	2.787477335	0.431782416	1.211940974	0.285178942	0.609765572	0.405465108	2.800933195	0.31481074
ENSG00000163932.12	4.226395693	3.918005077	1.70837786	3.083743151	3.058707073	3.822754538	2.069391206	2.367436065	2.555675721	3.141130476	2.540025949
ENSG00000173898.10	2.145931283	2.786245049	0.357674444	2.742773637	2.256541154	3.022860941	1.62924054	1.566530411	1.415853163	3.115291509	0.598836501
ENSG00000176387.6	2.235376343	3.227637331	0.336472237	1.60341984	0.797507196	1.619388243	0.75612198	0.58221562	0.076961041	2.317473705	0.277631737
ENSG00000130695.12	2.620311287	2.081938422	3.040227513	2.558002205	3.045474365	2.151762203	3.119718253	3.160398895	3.503453082	2.691920819	2.796061078
ENSG00000183943.5	3.188004161	2.947067102	1.885553349	3.112181086	1.425515074	2.847812143	1.442201993	1.853168097	2.683757509	2.656756907	0.916290732
ENSG00000159388.5	3.394508394	4.55492897	0.88376754	2.708716646	0.698134722	2.165619238	0.457424847	0.636576829	0.858661619	3.398861322	0.463734016
ENSG00000173480.9	0.703097511	0.39877612	1.53686722	0.693147181	1.17557333	0.90016135	2.145931283	1.064710737	1.261297871	0.246860078	1.311031877
ENSG00000158769.16	4.034771471	4.430697744	0.451075619	4.136126096	2.564179831	3.159550359	2.6651427	2.399711804	1.788420568	3.959860335	0.165514438
ENSG00000161513.10	3.249598998	3.556204837	2.879760097	2.72392355	2.424802726	3.006672214	1.633154439	1.534714366	2.105352923	3.782369797	1.311031877
ENSG00000169992.8	2.554899022	1.702928256	3.819688394	1.327075001	2.848970892	1.921324674	2.264883226	3.640214282	2.917770732	1.124929597	3.855664272
ENSG00000115339.12	2.753023567	2.559550193	0.058268908	3.156148995	2.430978308	2.420368129	0.270027137	0.122217633	0	1.728109442	0.722705983
ENSG00000057149.13	1.391281903	1.553925203	0	1.335001067	0	2.787477335	0	0	0.067658648	1.982379829	0
ENSG00000065060.15	0.751416089	0.90825856	2.52332576	1.286474026	1.824549292	1.211940974	1.340250423	1.658228077	2.012232792	0.993251773	1.728109442
ENSG00000100014.18	2.653241965	2.05284086	2.823163008	2.279316466	2.978586115	2.478217662	3.618188713	2.751109691	3.702289141	2.33698652	3.456001174
ENSG00000006638.10	0.148420005	0.122217633	0.598836501	0.086177696	1.269760545	0.277631737	1.064710737	1.160020917	1.029619417	0.58221562	2.004179057
ENSG00000214331.7	1.693779061	1.255616037	2.309560707	1.193922468	1.446918983	1.549687908	2.064327904	2.076938411	2.296567021	1.208960346	2.238579763
ENSG00000221968.7	4.635505386	4.399375273	3.728821061	4.382901252	3.535728275	4.090336541	2.615934912	2.888703701	3.248822901	3.678829118	3.501947285
ENSG00000186350.9	4.091674334	4.193586397	3.234355396	3.658677945	2.890371758	3.415757533	3.518387649	2.729811693	2.934388643	3.892840186	3.126321843
ENSG00000116514.15	3.303216973	3.163785859	3.23277873	3.080532875	2.489894191	3.603321566	2.51041194	2.408745289	2.698673039	3.306153833	2.317473705
ENSG00000108312.13	3.795264445	3.683112859	4.485372623	3.592093185	4.132121927	3.613347392	4.376385755	3.869115504	4.068855799	3.962145615	4.270396506
ENSG00000249846.5	0.19062036	0.182321557	0.841567186	0.139761942	0.625938431	0.058268908	1.1442228	0.246860078	0.841567186	0	0.746687947
ENSG00000111647.11	0.841567186	1.241268589	1.706564623	1.650579856	2.149433913	1.446918983	2.593761055	2.143589362	2.7047113	0.810930216	1.735189118
ENSG00000171444.16	3.028199464	3.450622265	1.134622726	2.135349174	1.128171091	2.403334996	2.190535589	0.207014169	1.553925203	3.023833704	1.70837786
ENSG00000164120.12	1.947337701	2.595254707	0	1.83736998	1.124929597	2.558776498	0.148420005	0	0.139761942	0.845868268	0
ENSG00000168005.7	3.121924299	3.103689415	3.197447877	2.974508637	3.828641396	2.654649424	3.390473418	3.586569835	3.331847304	2.898670561	3.410157123
ENSG00000096060.13	4.173463767	5.14493306	2.034705648	4.834136751	2.876385516	4.325720798	2.454447442	0	3.501947285	4.766268106	1.05431203
ENSG00000110811.18	1.570697084	0	3.528123675	1.736951233	2.63188884	0.943905899	2.832036181	3.666122467	3.920586236	2.312535424	4.022132228
ENSG00000196437.9	0	0	1.578978705	0.470003629	0.841567186	0	1.902107526	1.95160817	2.021547563	0	0.457424847
ENSG00000100296.12	3.338967305	2.836736542	3.743841012	3.371425223	3.857144344	3.327191968	3.744550651	3.720378121	4.149463861	3.51927667	4.315085229
ENSG00000186017.13	0.371563556	0.875468737	0.810930216	0.598836501	1.383791231	0.615185639	2.286455711	1.894616855	2.106570209	0.336472237	1.506297154
ENSG00000100151.14	3.301377046	3.343568269	2.395164274	3.487069221	3.022860941	2.825536897	1.663926098	2.469793012	2.086913557	3.208421367	2.280339484
ENSG00000268362.4	0.19062036	0.31481074	0.657520003	0.254642218	1.211940974	0.708035793	1.105256831	0.688134639	0.828551818	0	1.071583616
ENSG00000126822.14	3.115291509	3.210440346	0.292669614	3.208017082	2.623218266	3.311637305	1.627277831	0.867100488	1.490654376	3.562465529	2.070653036
ENSG00000164078.11	4.219360636	3.132009892	0.647103242	3.693120448	2.705379973	3.827336197	0.765467842	0.139761942	0.559615788	1.673351238	0.412109651
ENSG00000125637.14	2.532902848	2.43798973	1.371180723	1.763017	1.10856262	3.645449896	0.810930216	0.457424847	0.292669614	2.150598736	0.717839793
ENSG00000197385.5	0.867100488	0.667829373	0.246860078	1.327075001	0.559615788	0.985816795	0.322083499	0.029558802	0.476234179	0.712949808	0.019802627
ENSG00000163931.14	7.057656945	7.196499287	6.558282906	6.542961754	5.693260647	6.732842211	5.612836093	5.987155276	6.218221562	6.656533704	6.249627692
ENSG00000181007.8	0	0	1.211940974	0.104360015	1.269760545	0.029558802	2.48740353	1.888583654	1.736951233	0	0.524728529
ENSG00000163191.5	7.639632668	7.392979978	6.973552383	7.66141884	6.644557667	7.906363053	5.736475519	7.08747345	5.471724306	8.158112499	5.546348633
ENSG00000175416.11	5.771285348	5.936797146	4.856395721	6.004726221	5.466370952	5.814190232	3.933980173	4.469579532	3.929469919	6.074149914	4.991384515
ENSG00000099864.16	0.058268908	0.029558802	2.804571768	0.593326845	1.266947603	0.113328685	1.088561953	2.74598804	1.95160817	0	1.088561953
ENSG00000166619.11	4.958569772	4.841348416	3.313822302	4.770684624	3.710396298	3.909018496	3.637059705	3.76514581	3.442978916	4.666829566	3.510948246
ENSG00000272405.1	2.004179057	1.60743591	0	0.845868268	0.741937345	1.497388409	0.029558802	0	0	2.467251715	0.412109651
ENSG00000140832.8	1.915450942	2.716679528	0.039220713	1.60341984	0.029558802	1.479329227	0.139761942	0.09531018	0.270027137	1.199964783	0.207014169
ENSG00000109667.10	3.405853193	2.969388298	0.139761942	2.700018029	0	1.124929597	0.029558802	0	0.182321557	2.653241965	0.09531018
ENSG00000225697.9	4.291691558	4.0580263	3.096482177	4.324000197	3.516013056	3.670206189	3.266141017	3.144152279	3.048324724	3.650398467	3.131136911
ENSG00000116741.7	2.503073954	3.636269504	1.217875709	3.015534901	1.615419984	2.508785924	1.701105101	1.371180723	2.383242996	3.902780424	1.229640551
ENSG00000094880.9	2.874129452	2.596000697	3.302113423	3.01406323	3.285038027	2.557227311	3.402862661	3.231989464	2.972463647	2.587764035	3.098288862
ENSG00000206344.6	0.246860078	0.048790164	1.269760545	0	1.098612289	0.329303747	0.824175443	0.412109651	1.70837786	0.357674444	1.247032294
ENSG00000127824.12	6.294084492	4.554403069	1.605429891	5.624991761	2.804571768	6.412015293	2.774461967	4.178838885	4.570268134	6.022333171	0.593326845
ENSG00000173432.9	2.279316466	6.581221492	0.2390169	5.700711096	0.431782416	5.92289123	0.231111721	0.131028262	0.148420005	6.684249162	0
ENSG00000069812.10	2.943385793	4.598850257	0.524728529	3.077772984	0.951657876	1.997417706	0.482426149	0.2390169	1.01523068	3.918005077	1.166270937
ENSG00000120149.8	1.791759469	2.014903021	1.011600912	1.252762968	0	2.093097868	0.3074847	0.2390169	1.01884732	1.5518088	1.305626458
ENSG00000146904.7	2.786245049	3.251536607	0.722705983	1.854734268	0.845868268	1.870262531	0.88376754	0.530628251	0.996948635	2.441477092	0.943905899
ENSG00000006555.9	0.963174318	2.101692151	0	1.451613827	0	2.104134154	0.207014169	0	0.113328685	1.16315081	0.058268908
ENSG00000102081.12	2.542389085	2.611539301	3.405189403	2.494031558	2.713369363	2.508785924	3.593469269	3.752323627	3.483084541	2.066862759	2.832036181
ENSG00000100647.7	2.100468909	2.980618636	2.089391873	2.685122696	1.418277407	2.423917378	1.437462648	1.667706821	1.549687908	2.225704049	1.678963975
ENSG00000184363.8	4.798349253	4.544039186	1.363537374	4.759520846	3.017004409	4.623402954	2.247072383	0.058268908	2.637627737	5.118293169	3.426865128
ENSG00000050438.15	0.292669614	0.058268908	1.184789985	0.039220713	0.131028262	0.048790164	1.181727195	0.879626748	1.105256831	0	1.068153081
ENSG00000246763.5	0.371563556	0.104360015	1.01884732	0.737164066	1.01884732	0.131028262	0.609765572	1.255616037	1.134622726	0	1.903598951
ENSG00000117266.14	3.546163152	3.451890496	1.673351238	2.495681723	1.515127233	2.644044871	0.951657876	0.2390169	2.269028309	2.16791019	0.841567186
ENSG00000171466.8	1.593308531	1.587192303	1.899117988	1.805004696	2.132982309	1.848454813	2.814809738	2.434490164	2.266957915	1.467874348	2.170195905
ENSG00000152056.15	3.17805383	2.580974119	1.446918983	2.868466923	2.1102132	2.480731278	2.17702187	1.403642999	2.518502599	2.897016301	1.644805056
ENSG00000262185.1	0	0.058268908	0.076961041	0.058268908	0.512823626	0	0.542324291	0.712949808	0.548121409	0	0.494696242
ENSG00000197044.9	0.019802627	0	0.625938431	0.438254931	0.982078472	0.336472237	1.69744879	1.226712291	1.311031877	0.78845736	1.071583616
ENSG00000107745.15	3.132446097	3.167161389	3.583796678	2.932792474	3.563599638	2.966818263	3.23277873	3.194173212	3.333632062	2.969388298	3.326473835
ENSG00000138668.17	5.218299659	4.476995847	6.093366589	4.992131823	5.580672777	4.647558952	5.713105546	5.403442855	5.446608053	5.15282906	5.722407939
ENSG00000123364.4	2.506341931	3.457577715	1.061256502	2.004179057	0.746687947	1.927164106	1.075002423	1.269760545	0.570979547	1.960094784	0.19062036
ENSG00000226360.5	0.717839793	0.97455964	0.198850859	1.128171091	0.920282753	0.858661619	0.165514438	0.21511138	0	1.029619417	0.322083499
ENSG00000177076.5	1.134622726	1.08180517	0.173953307	0.985816795	0.131028262	0.518793793	0.223143551	0.371563556	0.431782416	1.302912752	0.207014169
ENSG00000261609.3	0.703097511	0.806475866	0.951657876	0.662687973	1.036736885	0.774727168	1.166270937	0.875468737	1.026041596	0.737164066	0.828551818
ENSG00000131711.13	0.708035793	0.067658648	4.41376752	1.10856262	3.035914063	1.867176109	3.45946629	1.665818246	3.688629423	2.107786015	4.5817992
ENSG00000124251.9	0.122217633	0.157003749	0.476234179	0.385262401	0.824175443	0.207014169	0.737164066	0.357674444	0.565313809	0.300104592	0.536493371
ENSG00000143341.10	0.029558802	0	1.660131027	0	0.708035793	0.019802627	2.70404218	1.574846468	3.301008654	0	2.113842968
ENSG00000197191.4	3.413784497	2.72850621	1.526056303	1.181727195	0.425267735	2.995232149	0.31481074	0.615185639	0.21511138	2.907447359	0.451075619
ENSG00000134574.10	4.797442074	4.324397522	2.054123734	3.906004933	3.22644709	3.852485293	3.54587476	2.721953106	3.261552099	3.700313832	2.796061078
ENSG00000080839.10	2.075684493	1.286474026	2.293544348	1.905088155	2.475697711	1.247032294	3.105931066	2.327277706	2.241772954	1.25846099	2.581730834
ENSG00000260552.1	1.958685341	1.601405741	0.277631737	1.619388243	0.223143551	1.816452082	1.208960346	0.300104592	1.01523068	0.916290732	0.412109651
ENSG00000176401.5	0.765467842	0.896088025	1.187843422	0.797507196	1.358409158	0.604315967	1.458615023	1.150572028	1.095273387	0.378436436	2.021547563
